39,Real,Predicted,Set,residuos
47,40113,20177.51117032116,Train,19935.48882967884
29,38870,118859.0917461417,Train,-79989.0917461417
58,26980,63537.23558786675,Train,-36557.23558786675
19,38011,22381.57207381518,Train,15629.42792618482
30,119885,129840.31319392857,Train,-9955.313193928567
23,22530,72992.04228438003,Train,-50462.04228438003
55,204214,72216.35758824977,Train,131997.64241175022
29,35605,18118.384752527098,Train,17486.615247472902
28,30896,35885.1550084892,Train,-4989.155008489201
28,39462,30622.892350279646,Train,8839.107649720354
30,49154,99614.96430700316,Train,-50460.96430700316
30,27474,44961.751535187475,Train,-17487.751535187475
42,40103,116713.9990976979,Train,-76610.9990976979
22,36187,33406.2004184351,Train,2780.7995815648974
18,38497,33021.194741761254,Train,5475.805258238746
55,31695,74891.61595542714,Train,-43196.61595542714
20,38738,34011.55032475503,Train,4726.44967524497
66,42456,23382.642594916215,Train,19073.357405083785
47,39439,83708.27989314114,Train,-44269.27989314114
37,39150,5677.032510569472,Train,33472.96748943053
25,34284,33632.115741178335,Train,651.8842588216648
19,39736,35104.76235867282,Train,4631.237641327178
29,32240,51754.34340358833,Train,-19514.343403588333
29,30346,23558.131229152852,Train,6787.868770847148
90,26520,70568.81403134525,Train,-44048.814031345246
73,28863,35408.059482177945,Train,-6545.059482177945
59,23764,69239.93153721723,Train,-45475.93153721723
48,43252,39780.90955372679,Train,3471.090446273207
30,44480,30564.736743607216,Train,13915.263256392784
44,258414,139630.28986751064,Train,118783.71013248936
30,19561,51492.53009187714,Train,-31931.53009187714
39,18501,31228.584889420046,Train,-12727.584889420046
40,27901,34082.43348762698,Train,-6181.433487626979
38,48571,121929.11845379468,Train,-73358.11845379468
35,30961,39596.49529464827,Train,-8635.495294648274
38,23503,83326.42248277919,Train,-59823.42248277919
18,42326,23440.125279514963,Train,18885.874720485037
65,107329,120860.365621045,Train,-13531.365621044999
60,22378,80910.07502945102,Train,-58532.07502945102
18,22934,39405.372268546496,Train,-16471.372268546496
62,19818,118095.17538560514,Train,-98277.17538560514
52,91900,115442.9756209332,Train,-23542.975620933197
40,22087,43505.35381537471,Train,-21418.353815374707
52,35479,52881.71191388158,Train,-17402.711913881583
22,47836,22701.749350155616,Train,25134.250649844384
30,36172,33742.546404498426,Train,2429.4535955015745
34,37309,41908.62138924229,Train,-4599.621389242289
35,20951,37913.71777693938,Train,-16962.717776939382
54,50594,116797.8415185133,Train,-66203.8415185133
37,28236,51144.36899116626,Train,-22908.36899116626
49,197253,36623.50883240971,Train,160629.49116759028
18,28606,24126.908117976418,Train,4479.091882023582
55,42036,76561.79403389487,Train,-34525.79403389487
63,47352,117270.81725119686,Train,-69918.81725119686
51,215964,23916.03418498303,Train,192047.96581501697
49,40466,24822.13638998429,Train,15643.86361001571
63,20660,82016.56058392214,Train,-61356.56058392214
60,224270,117654.10712279598,Train,106615.89287720402
29,21331,62287.33296239629,Train,-40956.33296239629
27,42436,94881.0420030725,Train,-52445.04200307251
32,49865,100081.58051673158,Train,-50216.580516731585
50,47503,32048.11654898242,Train,15454.88345101758
48,31157,138211.57487746465,Train,-107054.57487746465
36,187722,86874.3495342247,Train,100847.6504657753
62,22172,73191.80226743376,Train,-51019.802267433755
48,31166,42086.63882532871,Train,-10920.638825328708
54,247417,123151.09427857253,Train,124265.90572142747
26,34014,83325.83411547582,Train,-49311.83411547582
28,25424,85124.53874774312,Train,-59700.53874774312
22,18496,35047.44438304539,Train,-16551.44438304539
35,41867,38019.50887511061,Train,3847.4911248893914
23,18135,25558.19919217759,Train,-7423.199192177592
43,33227,70617.70787713095,Train,-37390.707877130946
55,27109,81918.28024949407,Train,-54809.28024949407
50,87260,116385.94232331007,Train,-29125.942323310068
34,217030,115645.24626494822,Train,101384.75373505178
41,24019,63241.23338227971,Train,-39222.23338227971
45,47478,57359.50643043977,Train,-9881.506430439767
46,38586,122997.87128654437,Train,-84411.87128654437
20,35013,44749.57096971418,Train,-9736.57096971418
24,45265,73245.47166391184,Train,-27980.47166391184
40,48862,47284.85361143626,Train,1577.1463885637422
45,207025,85357.84685260733,Train,121667.15314739267
32,41367,68781.29456152822,Train,-27414.294561528222
24,45916,46161.66997450204,Train,-245.6699745020378
66,58293,109405.52984651024,Train,-51112.52984651024
62,158090,86739.32176378855,Train,71350.67823621145
40,212703,61707.518964049894,Train,150995.4810359501
30,33522,137560.5444086577,Train,-104038.5444086577
32,36563,41902.22456625019,Train,-5339.224566250188
41,23047,32279.968466516213,Train,-9232.968466516213
43,19970,82180.05773358725,Train,-62210.05773358725
37,291322,138260.46872325035,Train,153061.53127674965
42,48314,68833.5661981054,Train,-20519.5661981054
34,47199,32811.5982888697,Train,14387.401711130296
48,45946,40477.96014986186,Train,5468.039850138142
37,32659,85892.22326898217,Train,-53233.22326898217
43,68348,124213.05903711222,Train,-55865.05903711222
31,31657,38688.646229716214,Train,-7031.646229716214
26,32768,97748.49946808946,Train,-64980.49946808946
54,42910,45681.72436231174,Train,-2771.7243623117392
79,40092,95075.45345195789,Train,-54983.45345195789
41,143557,121296.95434584847,Train,22260.04565415153
23,25953,25180.70394020972,Train,772.2960597902784
34,28851,65131.88149823099,Train,-36280.88149823099
29,43006,44903.6906709326,Train,-1897.6906709325995
28,44393,6020.773710387199,Train,38372.2262896128
24,26143,38022.66067398856,Train,-11879.660673988561
29,45743,46826.456273387594,Train,-1083.4562733875937
36,48498,48755.95010907686,Train,-257.9501090768608
48,44612,43586.348508925956,Train,1025.6514910740443
21,20646,33102.284463609605,Train,-12456.284463609605
39,191433,79200.661597734,Train,112232.338402266
41,45586,86095.5038889214,Train,-40509.503888921405
30,47595,30138.5550948287,Train,17456.4449051713
25,20930,96110.79477314331,Train,-75180.79477314331
49,45978,32697.48318156795,Train,13280.51681843205
37,263427,113011.2873602868,Train,150415.7126397132
38,27289,81339.48952533925,Train,-54050.489525339246
19,39697,28133.451055653044,Train,11563.548944346956
40,110591,117024.93165863081,Train,-6433.931658630812
25,46460,57021.50741836534,Train,-10561.507418365341
32,24882,100081.58051673158,Train,-75199.58051673158
45,18065,17396.980051813865,Train,668.0199481861346
59,299716,127056.83355035013,Train,172659.16644964987
37,27954,85892.22326898217,Train,-57938.22326898217
33,211100,104698.29889639847,Train,106401.70110360153
20,45196,56202.22226274102,Train,-11006.222262741023
48,87563,54682.446559410004,Train,32880.553440589996
29,36372,15359.795786619005,Train,21012.204213380995
20,40791,43020.38664480689,Train,-2229.3866448068875
29,21808,22602.998239600834,Train,-794.9982396008345
30,36795,34435.25794062755,Train,2359.742059372453
37,226348,117657.26439869578,Train,108690.73560130422
55,49476,121018.13375187927,Train,-71542.13375187927
51,260044,74982.27554276929,Train,185061.7244572307
62,38155,82551.48025093693,Train,-44396.48025093693
51,50066,76668.28372917413,Train,-26602.28372917413
34,20772,108336.77701376057,Train,-87564.77701376057
31,281773,121327.01138690367,Train,160445.98861309633
46,19021,82065.99768034779,Train,-63044.99768034779
17,46674,47427.162124651855,Train,-753.1621246518553
58,163182,77811.15145047859,Train,85370.84854952141
23,26838,24096.891892546497,Train,2741.108107453503
29,39477,99750.484720296,Train,-60273.48472029599
23,19455,35885.1550084892,Train,-16430.1550084892
20,28150,32463.748299468076,Train,-4313.748299468076
27,41207,32860.236875815244,Train,8346.763124184756
59,27929,127651.43702552677,Train,-99722.43702552677
18,46228,35785.82031240473,Train,10442.179687595271
21,19028,37308.9701959859,Train,-18280.9701959859
21,42651,64063.128665481316,Train,-21412.128665481316
21,38585,35179.25478333347,Train,3405.7452166665316
24,49210,23489.01912530065,Train,25720.98087469935
25,41309,66200.63433098068,Train,-24891.634330980683
43,30354,85707.80900990365,Train,-55353.80900990365
32,298780,93123.78750021478,Train,205656.21249978524
25,38673,21416.828606853058,Train,17256.171393146942
36,95213,122075.79999115175,Train,-26862.799991151755
57,293343,94221.95897078823,Train,199121.04102921177
20,47897,33265.66397068971,Train,14631.336029310289
51,25538,78105.98882014092,Train,-52567.98882014092
39,47087,77936.00771601354,Train,-30849.00771601354
44,31813,82560.98120430857,Train,-50747.98120430857
31,32675,95074.05616694392,Train,-62399.05616694392
58,56826,123011.68075345462,Train,-66185.68075345462
46,42802,83095.35762068341,Train,-40293.35762068341
47,185254,121394.74203741984,Train,63859.25796258016
20,24013,27513.784988851847,Train,-3500.7849888518467
46,71190,102219.08618223095,Train,-31029.086182230953
27,37004,115659.82710738594,Train,-78655.82710738594
24,45471,28863.40285517065,Train,16607.59714482935
56,170634,119904.9666113496,Train,50729.033388650394
20,40147,23414.89613344729,Train,16732.10386655271
37,25916,76190.30060773785,Train,-50274.30060773785
53,271159,78090.39449016709,Train,193068.6055098329
18,19294,39405.372268546496,Train,-20111.372268546496
39,203111,117838.52138187448,Train,85272.47861812552
45,39350,35443.54716915528,Train,3906.452830844719
48,23034,80455.15095166807,Train,-57421.15095166807
58,46957,38666.20701823839,Train,8290.79298176161
33,33886,28348.672949387663,Train,5537.327050612337
22,30323,34837.80585877872,Train,-4514.805858778724
70,47463,113638.90707142769,Train,-66175.90707142769
35,48897,37839.70046371848,Train,11057.29953628152
43,282722,120909.2594668307,Train,161812.7405331693
26,25038,53122.90329871374,Train,-28084.90329871374
42,46895,71901.50641543232,Train,-25006.50641543232
28,19464,48230.85004137897,Train,-28766.850041378973
45,111353,120395.1762524608,Train,-9042.176252460806
21,43463,29540.963610613544,Train,13922.036389386456
18,44622,23062.630027547093,Train,21559.369972452907
73,231652,127091.84971514528,Train,104560.15028485472
46,32643,54026.15676080018,Train,-21383.15676080018
29,26822,120529.26982460942,Train,-93707.26982460942
63,42741,78627.22752502584,Train,-35886.22752502584
38,19953,124157.34342078512,Train,-104204.34342078512
36,115085,73620.45342067577,Train,41464.54657932423
45,18652,41601.15625473956,Train,-22949.15625473956
24,23482,71912.46044430371,Train,-48430.46044430371
21,39900,29540.963610613544,Train,10359.036389386456
40,43443,72213.15874993557,Train,-28770.158749935566
48,189277,85843.32942319647,Train,103433.67057680353
30,181082,99614.96430700316,Train,81467.03569299684
31,19156,27891.040428978376,Train,-8735.040428978376
42,95294,44893.99132854106,Train,50400.00867145894
55,168252,117119.73070642113,Train,51132.269293578865
42,42837,53713.54318276512,Train,-10876.54318276512
39,25134,45390.19150306765,Train,-20256.191503067646
38,20788,74777.36573021652,Train,-53989.36573021652
23,46739,31678.469276112904,Train,15060.530723887096
28,23980,44929.16900287141,Train,-20949.169002871407
53,19294,65505.90126425848,Train,-46211.90126425848
64,34169,74647.92631841231,Train,-40478.92631841231
26,112115,42588.53695096403,Train,69526.46304903597
31,47172,46312.49118524398,Train,859.5088147560164
42,104729,85124.53874774312,Train,19604.46125225688
49,256162,94443.28934401166,Train,161718.71065598834
31,35691,38481.90368813991,Train,-2790.903688139908
29,41950,43346.04535383255,Train,-1396.0453538325528
33,38966,105698.18677008513,Train,-66732.18677008513
32,49900,120860.365621045,Train,-70960.365621045
58,150383,118949.15665092293,Train,31433.84334907707
27,23589,36857.284083924875,Train,-13268.284083924875
48,124869,68503.71510236204,Train,56365.28489763796
63,286555,30975.205489757907,Train,255579.7945102421
24,29737,73349.02265669823,Train,-43612.02265669823
20,39981,34011.55032475503,Train,5969.44967524497
22,181481,77944.52094875512,Train,103536.47905124488
39,95936,77248.89245341904,Train,18687.107546580955
31,19758,44032.70107277968,Train,-24274.70107277968
53,42278,28095.514334657826,Train,14182.485665342174
52,47569,76877.89494476333,Train,-29308.894944763335
35,35630,28868.292701159524,Train,6761.707298840476
43,247811,85707.80900990365,Train,162103.19099009637
36,27482,21857.526407759076,Train,5624.473592240924
30,48122,24057.82564922412,Train,24064.17435077588
48,41893,124943.18292558167,Train,-83050.18292558167
21,22193,20525.867421640214,Train,1667.1325783597858
30,40330,25248.46414685613,Train,15081.535853143869
27,24603,43564.68794409472,Train,-18961.687944094723
48,299566,123273.00484711395,Train,176292.99515288605
68,196044,61385.920455457126,Train,134658.07954454288
62,39850,70014.78735275159,Train,-30164.78735275159
19,22757,26588.257806191476,Train,-3831.2578061914755
23,22729,470.1909599109131,Train,22258.809040089087
52,42867,62471.74722147481,Train,-19604.747221474812
33,19716,102997.93182753425,Train,-83281.93182753425
21,29993,81066.95619385799,Train,-51073.95619385799
90,35575,102781.83545928246,Train,-67206.83545928246
51,246337,78418.68243306415,Train,167918.31756693585
18,20575,37328.401948822626,Train,-16753.401948822626
20,20947,32593.880214119745,Train,-11646.880214119745
21,42028,19214.007794301928,Train,22813.992205698072
35,38719,79275.50043130817,Train,-40556.50043130817
25,45481,22864.544031401296,Train,22616.455968598704
35,167763,120860.365621045,Train,46902.634378955
37,33477,34825.981911195915,Train,-1348.981911195915
48,42077,106272.8856337909,Train,-64195.885633790895
47,48687,84585.61719256217,Train,-35898.617192562175
50,44552,95607.15721899665,Train,-51055.157218996654
64,295505,124224.39225012832,Train,171280.60774987168
17,49143,31461.915135620322,Train,17681.084864379678
19,36130,36647.34399509072,Train,-517.3439950907195
30,24253,53350.10354530178,Train,-29097.103545301783
40,67628,126361.89791562766,Train,-58733.89791562766
32,71376,100081.58051673158,Train,-28705.580516731585
65,37490,84116.33352770004,Train,-46626.333527700044
26,48204,37647.77122921797,Train,10556.228770782029
20,41813,24291.717109737365,Train,17521.282890262635
39,34029,35443.97099986624,Train,-1414.9709998662365
20,35430,34011.55032475503,Train,1418.4496752449704
61,29748,77418.42840466296,Train,-47670.42840466296
50,62034,123720.75469598165,Train,-61686.754695981654
28,45021,30932.582922047586,Train,14088.417077952414
40,267030,87262.04441324247,Train,179767.9555867575
55,25230,71829.03856903178,Train,-46599.03856903178
35,28354,100081.58051673158,Train,-71727.58051673158
33,105386,122106.53885337996,Train,-16720.538853379956
53,21159,89968.15749106408,Train,-68809.15749106408
49,191316,98404.45449273963,Train,92911.54550726037
21,39352,59856.44293310502,Train,-20504.44293310502
21,18661,25288.96910429179,Train,-6627.969104291791
31,40504,95477.59989040173,Train,-54973.59989040173
33,32394,105698.18677008513,Train,-73304.18677008513
52,162739,99934.89897937451,Train,62804.10102062549
22,27806,14432.539515247612,Train,13373.460484752388
59,30671,86943.90913521095,Train,-56272.90913521095
50,246465,96321.73191456613,Train,150143.26808543387
23,34916,44893.99132854106,Train,-9977.991328541058
20,32222,51443.74270284036,Train,-19221.74270284036
63,48165,41083.982363004034,Train,7081.017636995966
32,24889,100081.58051673158,Train,-75192.58051673158
27,25480,29518.051105991457,Train,-4038.051105991457
40,89303,139630.28986751064,Train,-50327.28986751064
31,42975,13997.54337080165,Train,28977.45662919835
34,215159,119257.2363719205,Train,95901.7636280795
73,33142,78144.97401865524,Train,-45002.97401865524
83,223693,145177.51581497045,Train,78515.48418502955
68,36684,115472.18714951663,Train,-78788.18714951663
25,45890,76610.64580830545,Train,-30720.645808305446
49,45899,68537.47978634902,Train,-22638.479786349024
25,293959,78546.32936387045,Train,215412.67063612957
21,30505,35179.25478333347,Train,-4674.254783333468
55,45415,25849.4641954162,Train,19565.5358045838
40,30816,87262.04441324247,Train,-56446.044413242475
51,43649,28924.90304210416,Train,14724.09695789584
21,44060,18836.512542334065,Train,25223.487457665935
27,27838,38690.57352591449,Train,-10852.573525914493
21,40177,29540.963610613544,Train,10636.036389386456
32,21619,121480.91620010481,Train,-99861.91620010481
63,108113,82016.56058392214,Train,26096.43941607786
34,47022,27288.91497724427,Train,19733.08502275573
54,29853,68389.25430679343,Train,-38536.25430679343
88,20714,121410.30816890273,Train,-100696.30816890273
32,44466,12914.512400512656,Train,31551.487599487344
18,24814,35968.962941333055,Train,-11154.962941333055
18,21122,35968.962941333055,Train,-14846.962941333055
23,40144,83204.46185935734,Train,-43060.46185935734
22,18604,22701.749350155616,Train,-4097.749350155616
64,46165,32540.602017160985,Train,13624.397982839015
52,26187,41973.7219719586,Train,-15786.7219719586
37,258121,121714.22430496902,Train,136406.77569503098
57,224123,102921.9010113814,Train,121201.0989886186
43,29538,38109.66923526002,Train,-8571.669235260022
30,44273,31000.343128694003,Train,13272.656871305997
59,35214,34090.44185699433,Train,1123.55814300567
29,100923,124427.67287006756,Train,-23504.67287006756
31,25745,80559.25883778067,Train,-54814.25883778067
42,46964,93908.91292763682,Train,-46944.91292763682
45,33562,36626.6362936648,Train,-3064.6362936648
61,48319,122616.7178621977,Train,-74297.7178621977
36,147979,122075.79999115175,Train,25903.200008848245
52,48846,32971.1688489994,Train,15874.831151000602
25,43513,64444.692192514674,Train,-20931.692192514674
46,236906,102648.90903351002,Train,134257.09096648998
27,43995,65775.07848875177,Train,-21780.078488751766
31,32575,94014.60535795023,Train,-61439.60535795023
31,24131,82699.42702019672,Train,-58568.427020196716
37,35380,75415.61083965136,Train,-40035.61083965136
38,262012,121764.99739672113,Train,140247.00260327887
51,117867,112827.29211094453,Train,5039.707889055469
67,37331,69402.27350702419,Train,-32071.27350702419
19,32302,38724.31431481458,Train,-6422.314314814583
48,18570,79194.16038109742,Train,-60624.16038109742
24,34621,85719.46277682457,Train,-51098.46277682457
53,31679,39034.76710123322,Train,-7355.767101233221
54,273898,124194.76514838103,Train,149703.23485161897
18,32525,23440.125279514963,Train,9084.874720485037
21,21999,23420.69352667823,Train,-1421.6935266782311
64,32026,120325.98920467019,Train,-88299.98920467019
39,24512,69414.03859263664,Train,-44902.03859263664
42,48432,31771.911215436245,Train,16660.088784563755
18,27258,33767.08109582657,Train,-6509.081095826572
26,21819,96078.32138962173,Train,-74259.32138962173
37,42624,63626.42419486404,Train,-21002.42419486404
25,45832,92238.73484916911,Train,-46406.73484916911
34,32055,29812.823191911673,Train,2242.1768080883267
36,43596,46678.979789353,Train,-3082.9797893529976
20,27809,33265.66397068971,Train,-5456.663970689711
39,76227,97059.73627756107,Train,-20832.736277561067
26,31844,35518.05581656554,Train,-3674.0558165655384
29,49667,20652.910379890454,Train,29014.089620109546
30,275922,53936.90142074531,Train,221985.0985792547
29,46150,79597.39621841282,Train,-33447.39621841282
34,21254,64744.133929069074,Train,-43490.133929069074
33,35937,52011.22098847086,Train,-16074.220988470857
45,23634,99780.51220522096,Train,-76146.51220522096
36,28042,43013.811510261505,Train,-14971.811510261505
57,31362,114962.2590630902,Train,-83600.2590630902
22,22603,34837.80585877872,Train,-12234.805858778724
39,39858,38880.38032707967,Train,977.6196729203293
28,23147,44024.16430900268,Train,-20877.164309002677
65,19956,46722.146992117545,Train,-26766.146992117545
49,220567,117248.37551407272,Train,103318.62448592728
26,27842,57162.64494888112,Train,-29320.64494888112
32,20177,85658.91516411796,Train,-65481.91516411796
19,45442,35104.76235867282,Train,10337.237641327178
24,25630,33228.330047771786,Train,-7598.330047771786
42,35995,44002.250386546286,Train,-8007.250386546286
54,265915,62672.4866448238,Train,203242.5133551762
68,273572,120860.365621045,Train,152711.634378955
65,108958,112531.46485346375,Train,-3573.4648534637527
60,24455,63841.445862029715,Train,-39386.445862029715
29,39759,74851.20693835156,Train,-35092.20693835156
46,199898,122997.87128654437,Train,76900.12871345563
19,47509,32340.13678802934,Train,15168.86321197066
62,115169,73147.29982913076,Train,42021.70017086924
20,40327,39649.841497474954,Train,677.1585025250461
48,29090,82630.56970831085,Train,-53540.56970831085
41,263828,121296.95434584847,Train,142531.04565415153
30,286252,75177.68024330342,Train,211074.31975669658
41,33787,30715.51834141925,Train,3071.4816585807494
34,173137,73170.52183196985,Train,99966.47816803015
46,24848,69503.33568602562,Train,-44655.33568602562
34,43419,30998.35897717171,Train,12420.641022828291
46,39405,65068.628037254486,Train,-25663.628037254486
52,32801,105204.59774857758,Train,-72403.59774857758
23,40713,41523.446181209125,Train,-810.4461812091249
38,170470,121929.11845379468,Train,48540.88154620532
42,27617,85124.53874774312,Train,-57507.53874774312
64,48060,80022.65475546508,Train,-31962.654755465075
25,48247,80423.47553880922,Train,-32176.475538809216
25,23868,35885.1550084892,Train,-12017.1550084892
46,44457,49612.157224587965,Train,-5155.157224587965
42,45490,39416.924796667365,Train,6073.075203332635
44,47747,68338.13999648002,Train,-20591.139996480022
23,33928,20974.01820783342,Train,12953.981792166582
35,55824,68319.30084328353,Train,-12495.300843283534
46,34061,87796.42082961732,Train,-53735.42082961732
45,285764,40679.59284186721,Train,245084.4071581328
68,46524,69819.01052688077,Train,-23295.010526880767
45,220446,120559.29730953439,Train,99886.70269046561
55,19802,72216.35758824977,Train,-52414.35758824977
41,226317,81319.76354404225,Train,144997.23645595775
61,33150,102917.74924768868,Train,-69767.74924768868
32,48144,85658.91516411796,Train,-37514.91516411796
44,268833,101684.70976585611,Train,167148.2902341439
44,76476,122299.37381309597,Train,-45823.37381309597
35,28683,42245.733324377026,Train,-13562.733324377026
35,296087,72487.43338779222,Train,223599.5666122078
39,45142,61861.04727689957,Train,-16719.047276899568
65,28668,20313.350622711692,Train,8354.649377288308
41,29673,63273.19642670084,Train,-33600.19642670084
57,291977,121683.48544274084,Train,170293.51455725916
19,19589,30916.920845821187,Train,-11327.920845821187
25,33848,21351.513459801296,Train,12496.486540198704
41,31934,38287.72559001113,Train,-6353.725590011127
54,33925,65756.48642434906,Train,-31831.48642434906
60,57183,80910.07502945102,Train,-23727.07502945102
25,24378,80423.47553880922,Train,-56045.475538809216
33,28469,81997.05709104794,Train,-53528.057091047944
46,24480,96830.90771070255,Train,-72350.90771070255
37,79962,75802.98158851988,Train,4159.018411480123
49,41852,85658.91516411796,Train,-43806.91516411796
40,34056,32800.90274709522,Train,1255.0972529047795
57,31343,32633.844158582542,Train,-1290.8441585825421
41,72810,86095.5038889214,Train,-13285.503888921405
41,23504,80365.08073965188,Train,-56861.08073965188
19,45461,36647.34399509072,Train,8813.65600490928
34,23596,50339.06107841353,Train,-26743.061078413528
25,27663,16048.390312827156,Train,11614.609687172844
23,43813,40815.28103324244,Train,2997.7189667575585
38,209867,125827.52149925282,Train,84039.47850074718
61,44713,81534.28378088963,Train,-36821.28378088963
39,32501,63599.67847232972,Train,-31098.678472329717
22,49061,24246.942599617192,Train,24814.057400382808
28,28005,76987.06621159578,Train,-48982.06621159578
63,127422,66437.7068425711,Train,60984.293157428896
36,38701,46678.979789353,Train,-7977.979789352998
39,41001,44736.850442865085,Train,-3735.850442865085
45,135386,120559.29730953439,Train,14826.702690465609
42,27591,99547.20410035674,Train,-71956.20410035674
37,38677,26019.639119449545,Train,12657.360880550455
37,37151,76190.30060773785,Train,-39039.30060773785
53,33638,63339.562954891524,Train,-29701.562954891524
60,20355,44552.43618378656,Train,-24197.436183786558
49,38559,53241.743497992684,Train,-14682.743497992684
36,206933,101297.01488683834,Train,105635.98511316166
40,257199,75177.75759598103,Train,182021.24240401897
25,48440,92238.73484916911,Train,-43798.73484916911
53,36950,37113.39481284314,Train,-163.3948128431366
42,19977,114937.81073314177,Train,-94960.81073314177
49,47021,34592.6738063317,Train,12428.326193668297
26,32716,44824.47102118107,Train,-12108.471021181067
43,18118,30422.338132259232,Train,-12304.338132259232
40,23256,68338.13999648002,Train,-45082.13999648002
41,46876,100518.16924153504,Train,-53642.16924153504
38,269412,121929.11845379468,Train,147482.88154620532
51,253883,24708.240153688515,Train,229174.75984631147
32,253250,94443.28934401166,Train,158806.71065598834
38,92721,121929.11845379468,Train,-29208.118453794683
45,184629,85357.84685260733,Train,99271.15314739267
27,20926,89242.75083035258,Train,-68316.75083035258
19,31835,22777.91154530771,Train,9057.08845469229
19,41886,32340.13678802934,Train,9545.86321197066
22,37940,63721.67974092657,Train,-25781.67974092657
39,20578,82637.07092494745,Train,-62059.070924947446
29,29773,28445.340568838707,Train,1327.6594311612935
52,274832,124612.08712914606,Train,150219.91287085394
26,23256,32946.70802028407,Train,-9690.708020284073
57,31353,123291.15983067147,Train,-91938.15983067147
39,36287,42659.88012314122,Train,-6372.880123141222
59,40316,52162.13807265078,Train,-11846.138072650778
32,28407,78258.3139363807,Train,-49851.3139363807
53,27564,38365.374488557,Train,-10801.374488556998
25,27110,56569.39615664977,Train,-29459.396156649767
37,31605,31431.081602834915,Train,173.91839716508548
45,30604,80582.10650772817,Train,-49978.10650772817
27,49950,58375.57099457807,Train,-8425.570994578069
34,28636,19905.265375083734,Train,8730.734624916266
53,117364,78090.39449016709,Train,39273.60550983291
39,146587,76906.6477756779,Train,69680.3522243221
25,48965,33319.71324072319,Train,15645.286759276809
44,123959,82560.98120430857,Train,41398.01879569143
35,212924,124758.76866650314,Train,88165.23133349686
35,47155,46447.14802730401,Train,707.851972695993
25,28177,12076.890800852387,Train,16100.109199147613
46,224444,122997.87128654437,Train,101446.12871345563
20,34843,46357.2453576448,Train,-11514.245357644802
39,71267,117838.52138187448,Train,-46571.52138187448
37,41594,100314.8886215958,Train,-58720.888621595805
48,141454,100358.6874567437,Train,41095.312543256296
39,47382,59814.763462726856,Train,-12432.763462726856
57,229023,117785.0823972827,Train,111237.9176027173
36,181057,125974.20303660989,Train,55082.79696339011
39,257583,112275.65554996555,Train,145307.34445003443
39,50845,80716.99403656166,Train,-29871.994036561664
26,42225,69884.62284009953,Train,-27659.62284009953
18,18486,32349.410985191287,Train,-13863.410985191287
40,112027,122463.49487016952,Train,-10436.494870169525
31,33294,80901.50351552179,Train,-47607.50351552179
58,20630,72720.12916375487,Train,-52090.12916375487
45,41603,70267.74571983462,Train,-28664.745719834624
48,101508,102099.28421779974,Train,-591.2842177997372
28,24637,20038.162030949647,Train,4598.837969050353
21,44161,18836.512542334065,Train,25324.487457665935
40,41319,43505.35381537471,Train,-2186.3538153747068
73,46636,32712.485799760274,Train,13923.514200239726
24,46835,49143.64498809463,Train,-2308.644988094631
46,26943,70674.98545184836,Train,-43731.98545184836
21,37245,13445.49328760946,Train,23799.50671239054
37,218294,94926.7101500674,Train,123367.2898499326
33,94906,123776.71693184768,Train,-28870.71693184768
41,30660,24027.471130147467,Train,6632.528869852533
37,24163,25688.943004019566,Train,-1525.9430040195657
74,35077,39120.62332655449,Train,-4043.623326554487
43,33078,36250.24632758424,Train,-3172.2463275842383
28,37139,17537.608880619984,Train,19601.391119380016
34,18443,84055.78591499344,Train,-65612.78591499344
18,21197,26743.924849796465,Train,-5546.924849796465
40,201471,122463.49487016952,Train,79007.50512983048
45,143322,137726.0923068755,Train,5595.907693124493
22,40559,24246.942599617192,Train,16312.057400382808
51,91178,122113.87362793105,Train,-30935.873627931054
28,29890,78546.32936387045,Train,-48656.32936387045
52,37078,79298.78819091493,Train,-42220.78819091493
41,44665,80365.08073965188,Train,-35700.08073965188
18,43999,25695.619129280087,Train,18303.380870719913
60,48788,42865.2378528912,Train,5922.762147108799
27,20380,22059.73509238704,Train,-1679.73509238704
31,134680,121491.13244397726,Train,13188.867556022742
41,32411,33554.43911115993,Train,-1143.4391111599325
73,28962,86449.41457634218,Train,-57487.414576342184
38,23920,42970.977398999865,Train,-19050.977398999865
53,19531,82791.45769910098,Train,-63260.45769910098
47,48681,42436.60098262502,Train,6244.399017374977
25,22751,74647.92631841231,Train,-51896.92631841231
38,47959,86727.66799686763,Train,-38768.66799686763
20,43396,39649.841497474954,Train,3746.158502525046
30,105997,80491.23574545563,Train,25505.764254544367
30,32634,18833.74135270158,Train,13800.258647298419
27,41897,32016.298055848212,Train,9880.701944151788
37,26783,93032.46784189812,Train,-66249.46784189812
18,41634,23062.630027547093,Train,18571.369972452907
28,20551,99547.20410035674,Train,-78996.20410035674
26,33867,12581.497524514234,Train,21285.502475485766
41,49954,76080.8851778353,Train,-26126.8851778353
45,36535,62974.14881662883,Train,-26439.148816628833
43,40981,42169.297355101364,Train,-1188.2973551013638
46,297383,83095.35762068341,Train,214287.6423793166
28,25561,39398.080577142704,Train,-13837.080577142704
34,216660,119257.2363719205,Train,97402.7636280795
61,47812,85124.53874774312,Train,-37312.53874774312
46,56302,62023.71643735924,Train,-5721.716437359239
55,36113,113959.77720188316,Train,-77846.77720188316
25,29600,18327.442431728603,Train,11272.557568271397
